Student_ID,Study_Hours_Per_Week,Attendance_Percent,Quiz_Avg_Score,Sleep_Hours_Per_Night,Social_Media_Hours_Per_Day,Previous_GPA,Extracurricular_Activities,Parent_Education_Level,Current_GPA,Final_Score,Pass_Fail,Grade,Risk_Level,Parent_Education_Level_Encoded,Pass_Fail_Encoded,Grade_Encoded,Risk_Level_Encoded,Study_Efficiency,Sleep_Study_Ratio,Social_Media_Risk,Attendance_Study_Product,Study_Hours_Per_Week_scaled,Attendance_Percent_scaled,Quiz_Avg_Score_scaled,Sleep_Hours_Per_Night_scaled,Social_Media_Hours_Per_Day_scaled,Previous_GPA_scaled,Extracurricular_Activities_scaled,Parent_Education_Level_Encoded_scaled,Study_Efficiency_scaled,Sleep_Study_Ratio_scaled,Social_Media_Risk_scaled,Attendance_Study_Product_scaled,Current_GPA_scaled,Final_Score_scaled,Feature_Set,Cluster,PCA1,PCA2
S1241,12.1,52.4,57.4,6.8,9.1,2.96,1,High School,1.55,24.3,Fail,F,High Risk,0,0,3,0,4.38,3.72,4.33,6.34,-0.8341026307810668,-2.0486689603220927,-0.4851158581766437,-0.1719996315083841,2.4048017446503,0.2379960883116804,0.8509629433967631,-1.1837123327881494,-0.1036164138037728,-0.0584087948971271,5.094781384920303,-1.1908776632881737,-1.5844237549533886,-2.0432010076040115,"[np.float64(-0.8341026307810668), np.float64(-2.0486689603220927), np.float64(-0.48511585817664377), np.float64(-0.17199963150838418), np.float64(2.4048017446503), np.float64(0.23799608831168043), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.10361641380377286), np.float64(-0.058408794897127116), np.float64(5.094781384920303), np.float64(-1.1908776632881735), np.float64(-1.5844237549533886), np.float64(-2.0432010076040115)]",0,-3.237050184987643,5.0103673168914575
S1242,18.9,60.8,60.9,6.7,9.15,3.05,1,High School,1.7,24.9,Fail,F,High Risk,0,0,3,0,3.06,2.39,3.59,11.49,-0.1234676096619402,-1.4205536994062236,-0.303781566827534,-0.2407994841117376,2.424109357090489,0.3608433465592787,0.8509629433967631,-1.1837123327881494,-0.230465414231303,-0.2198462371522787,4.091076004287373,-0.5517870836241618,-1.2129002857600035,-1.9908309329072136,"[np.float64(-0.12346760966194022), np.float64(-1.4205536994062236), np.float64(-0.303781566827534), np.float64(-0.2407994841117376), np.float64(2.424109357090489), np.float64(0.36084334655927874), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.23046541423130304), np.float64(-0.21984623715227872), np.float64(4.091076004287373), np.float64(-0.5517870836241618), np.float64(-1.2129002857600037), np.float64(-1.9908309329072136)]",0,-2.137553610198374,4.351986912937849
S1243,25.0,70.6,53.4,7.1,3.7,4.0,1,High School,2.51,48.3,Fail,F,Medium Risk,0,0,3,2,2.05,1.93,1.09,17.65,0.5140138063419825,-0.6877525616710427,-0.6923550482899121,0.0343999263016767,0.3195796011099924,1.6575644058394858,0.8509629433967631,-1.1837123327881494,-0.3275241191038829,-0.2756817434961657,0.7001794480950423,0.212639706808908,0.7933264478842749,0.0516019802679111,"[np.float64(0.5140138063419825), np.float64(-0.6877525616710427), np.float64(-0.6923550482899121), np.float64(0.034399926301676716), np.float64(0.3195796011099924), np.float64(1.6575644058394858), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.32752411910388296), np.float64(-0.27568174349616575), np.float64(0.7001794480950423), np.float64(0.21263970680890804), np.float64(0.7933264478842749), np.float64(0.051601980267911136)]",0,0.6612402827785683,1.0298963765995046
S1244,28.7,80.4,44.7,8.7,9.15,3.66,0,Bachelor,2.37,36.6,Fail,F,High Risk,1,0,3,0,1.51,2.07,1.79,23.07,0.900682861950919,0.0450485760641391,-1.1431002867862703,1.1351975679553352,2.424109357090489,1.1934747635707803,-1.1751393027860062,-0.0774391245749257,-0.3794168920060544,-0.2586883285219393,1.6496304838288949,0.8852360061834601,0.4465712099704496,-0.9696144763196508,"[np.float64(0.900682861950919), np.float64(0.0450485760641391), np.float64(-1.1431002867862705), np.float64(1.1351975679553352), np.float64(2.424109357090489), np.float64(1.1934747635707805), np.float64(-1.1751393027860062), np.float64(-0.07743912457492572), np.float64(-0.37941689200605444), np.float64(-0.2586883285219393), np.float64(1.6496304838288949), np.float64(0.8852360061834601), np.float64(0.44657120997044963), np.float64(-0.9696144763196509)]",0,0.49493580622962774,2.393029861404751
S1245,8.0,87.8,52.0,5.6,2.5,2.95,1,High School,1.55,39.0,Fail,F,High Risk,0,0,3,0,5.78,4.51,0.31,7.02,-1.2625737464558344,0.5983882106804996,-0.7648887648295559,-0.9975978627486284,-0.1438030974545206,0.2243463929508364,0.8509629433967631,-1.1837123327881494,0.0309204048314864,0.0374826181717222,-0.3577802774369652,-1.1064928877208864,-1.5844237549533886,-0.7601341775324587,"[np.float64(-1.2625737464558344), np.float64(0.5983882106804996), np.float64(-0.7648887648295559), np.float64(-0.9975978627486284), np.float64(-0.14380309745452063), np.float64(0.22434639295083642), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(0.030920404831486475), np.float64(0.03748261817172228), np.float64(-0.3577802774369652), np.float64(-1.1064928877208864), np.float64(-1.5844237549533886), np.float64(-0.7601341775324587)]",0,-1.8873135498343252,0.17172828504129853
S1246,16.7,69.1,40.5,7.4,0.9,3.55,0,Bachelor,1.99,35.4,Fail,F,High Risk,1,0,3,0,2.29,2.98,0.28,11.54,-0.3533789400240105,-0.7999160011203051,-1.3607014364052024,0.2407994841117382,-0.7616466955405379,1.043328114601493,-1.1751393027860062,-0.0774391245749257,-0.3044606644806956,-0.1482311311894671,-0.3984710361112731,-0.5455823207148026,-0.4946215786527926,-1.0743546257132472,"[np.float64(-0.35337894002401055), np.float64(-0.7999160011203051), np.float64(-1.3607014364052024), np.float64(0.2407994841117382), np.float64(-0.7616466955405379), np.float64(1.043328114601493), np.float64(-1.1751393027860062), np.float64(-0.07743912457492572), np.float64(-0.30446066448069564), np.float64(-0.14823113118946712), np.float64(-0.39847103611127316), np.float64(-0.5455823207148026), np.float64(-0.49462157865279266), np.float64(-1.0743546257132472)]",0,-0.9040951288235795,0.8492040746734241
S1247,15.3,82.8,65.7,8.5,1.7,1.97,1,PhD,2.32,33.6,Fail,F,High Risk,3,0,3,0,4.03,3.72,0.29,12.67,-0.4996861502544188,0.2245100791829583,-0.0550945386916117,0.9975978627486284,-0.4527248964975293,-1.1133237524119035,0.8509629433967631,2.1351072918515213,-0.1372506184625876,-0.0584087948971271,-0.3849074498865039,-0.4053546789632815,0.322730053572654,-1.2314648498036411,"[np.float64(-0.49968615025441887), np.float64(0.2245100791829583), np.float64(-0.05509453869161173), np.float64(0.9975978627486284), np.float64(-0.4527248964975293), np.float64(-1.1133237524119037), np.float64(0.8509629433967631), np.float64(2.1351072918515213), np.float64(-0.13725061846258765), np.float64(-0.058408794897127116), np.float64(-0.3849074498865039), np.float64(-0.40535467896328153), np.float64(0.322730053572654), np.float64(-1.2314648498036413)]",0,-0.5653343436360965,-0.2389854760968969
S1248,13.5,68.7,49.6,7.8,2.7,3.12,1,Bachelor,2.35,20.9,Fail,F,High Risk,1,0,3,0,3.42,3.85,0.85,9.27,-0.6877954205506583,-0.8298262516401078,-0.8892322788975169,0.5159988945251526,-0.0665726476937684,0.4563912140851891,0.8509629433967631,-0.0774391245749257,-0.1958702322965221,-0.0426291952782025,0.3746533787005783,-0.8272785567997164,0.3970347474113316,-2.339964764219201,"[np.float64(-0.6877954205506583), np.float64(-0.8298262516401078), np.float64(-0.8892322788975169), np.float64(0.5159988945251526), np.float64(-0.0665726476937684), np.float64(0.4563912140851891), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(-0.1958702322965221), np.float64(-0.04262919527820254), np.float64(0.37465337870057835), np.float64(-0.8272785567997164), np.float64(0.3970347474113316), np.float64(-2.339964764219201)]",0,-1.4776952936520142,1.2141726474689742
S1249,37.7,70.8,69.7,7.3,0.2,4.0,1,PhD,2.93,61.3,Pass,D,Low Risk,3,1,2,1,1.8,1.33,0.06,26.69,1.8412292134321169,-0.6727974364111409,0.1521446514216566,0.1719996315083841,-1.0319532697031704,1.6575644058394858,0.8509629433967631,2.1351072918515213,-0.3515485510030364,-0.3485106648142792,-0.6968699330561983,1.334460840821076,1.8335921616257536,1.1862869320318694,"[np.float64(1.8412292134321167), np.float64(-0.6727974364111409), np.float64(0.15214465142165662), np.float64(0.17199963150838418), np.float64(-1.0319532697031704), np.float64(1.6575644058394858), np.float64(0.8509629433967631), np.float64(2.1351072918515213), np.float64(-0.3515485510030364), np.float64(-0.3485106648142792), np.float64(-0.6968699330561983), np.float64(1.334460840821076), np.float64(1.8335921616257538), np.float64(1.1862869320318694)]",0,2.818833916304862,-0.5634911248728073
S1250,24.0,58.9,33.9,8.5,2.9,2.63,0,High School,2.08,34.9,Fail,F,High Risk,0,0,3,0,1.36,2.41,1.19,14.14,0.409508656177405,-1.562627389375289,-1.7026461000920954,0.9975978627486284,0.0106578020669836,-0.212443858596181,-1.1751393027860062,-1.1837123327881494,-0.3938315511455464,-0.2174186064416749,0.8358153103427354,-0.222934649428117,-0.2717074971367614,-1.1179963546272458,"[np.float64(0.409508656177405), np.float64(-1.562627389375289), np.float64(-1.7026461000920954), np.float64(0.9975978627486284), np.float64(0.010657802066983652), np.float64(-0.21244385859618103), np.float64(-1.1751393027860062), np.float64(-1.1837123327881494), np.float64(-0.3938315511455464), np.float64(-0.21741860644167493), np.float64(0.8358153103427354), np.float64(-0.22293464942811703), np.float64(-0.27170749713676146), np.float64(-1.1179963546272458)]",0,-0.4940179919742706,2.1031954216743567
S1251,7.4,66.2,71.6,3.2124999999999986,9.15,2.12,1,Bachelor,1.55,25.6,Fail,F,High Risk,1,0,3,0,8.52,2.78,3.09,4.9,-1.3252768365545808,-1.0167653173888784,0.2505832667254586,-2.640194343653698,2.424109357090489,-0.9085783219992392,0.8509629433967631,-0.0774391245749257,0.2942281784462082,-0.1725074382955049,3.412896693048906,-1.3695748350777222,-1.5844237549533886,-1.929732512427616,"[np.float64(-1.3252768365545808), np.float64(-1.0167653173888784), np.float64(0.25058326672545866), np.float64(-2.640194343653698), np.float64(2.424109357090489), np.float64(-0.9085783219992392), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(0.2942281784462082), np.float64(-0.17250743829550497), np.float64(3.4128966930489066), np.float64(-1.3695748350777222), np.float64(-1.5844237549533886), np.float64(-1.9297325124276157)]",0,-3.448949949246309,3.469006016742245
S1252,29.2,59.7,81.7,8.0,0.6,2.28,0,Bachelor,2.44,61.2,Pass,D,Low Risk,1,1,2,1,2.71,1.87,0.24,17.43,0.9529354370332076,-1.5028068883356822,0.7738622217614617,0.65359859973186,-0.8774923701816661,-0.6901831962257311,-1.1751393027860062,-0.0774391245749257,-0.2640996188901178,-0.2829646356279771,-0.4527253810103505,0.1853387500077271,0.6199488289273622,1.1775585862490705,"[np.float64(0.9529354370332077), np.float64(-1.5028068883356822), np.float64(0.7738622217614617), np.float64(0.65359859973186), np.float64(-0.8774923701816661), np.float64(-0.6901831962257311), np.float64(-1.1751393027860062), np.float64(-0.07743912457492572), np.float64(-0.26409961889011785), np.float64(-0.2829646356279771), np.float64(-0.4527253810103505), np.float64(0.1853387500077271), np.float64(0.6199488289273622), np.float64(1.1775585862490703)]",0,1.3728389464549935,-0.3043857601433834
S1253,41.2,65.4,25.1,6.0,4.7,1.93,0,High School,2.38,54.6,Pass,D,Medium Risk,0,1,2,2,0.59,1.0,1.63,26.94,2.2069972390081376,-1.0765858184284849,-2.1585723183412857,-0.7223984523352134,0.7057318499137532,-1.1679225338552808,-1.1751393027860062,-1.1837123327881494,-0.4678268013949391,-0.3885665715392417,1.4326131042325856,1.3654846553678728,0.4713394412500081,0.6014877645842913,"[np.float64(2.2069972390081376), np.float64(-1.0765858184284849), np.float64(-2.1585723183412857), np.float64(-0.7223984523352134), np.float64(0.7057318499137532), np.float64(-1.1679225338552808), np.float64(-1.1751393027860062), np.float64(-1.1837123327881494), np.float64(-0.4678268013949391), np.float64(-0.3885665715392417), np.float64(1.4326131042325856), np.float64(1.3654846553678728), np.float64(0.47133944125000815), np.float64(0.6014877645842913)]",0,1.8451721290649028,2.355354960461603
S1254,30.3,95.8,72.5,4.3,7.2,2.17,0,High School,2.01,51.6,Pass,D,Medium Risk,0,1,2,2,2.32,0.97,0.3,29.03,1.067891102214243,1.1965932210765655,0.2972120845009443,-1.891995946592226,1.6711124719231554,-0.840329845195018,-1.1751393027860062,-1.1837123327881494,-0.3015777326527972,-0.3922080176051474,-0.3713438636617345,1.624843744979093,-0.4450851160936752,0.3396373911003009,"[np.float64(1.067891102214243), np.float64(1.1965932210765657), np.float64(0.29721208450094433), np.float64(-1.891995946592226), np.float64(1.6711124719231554), np.float64(-0.840329845195018), np.float64(-1.1751393027860062), np.float64(-1.1837123327881494), np.float64(-0.30157773265279725), np.float64(-0.3922080176051474), np.float64(-0.37134386366173455), np.float64(1.624843744979093), np.float64(-0.4450851160936752), np.float64(0.3396373911003009)]",0,1.485600419202002,0.3041003683685873
S1255,4.8,65.8,89.6,7.8,8.6,2.5,0,Bachelor,1.76,36.4,Fail,F,High Risk,1,0,3,0,15.45,9.93,2.94,3.16,-1.5969902269824825,-1.046675567908682,1.183159622235166,0.5159988945251526,2.21172562024842,-0.3898898982871566,-1.1751393027860062,-0.0774391245749257,0.9601854306907416,0.6953705407453475,3.2094428996773674,-1.585500584323427,-1.0642908980826498,-0.9870711678852504,"[np.float64(-1.5969902269824823), np.float64(-1.046675567908682), np.float64(1.1831596222351661), np.float64(0.5159988945251526), np.float64(2.2117256202484197), np.float64(-0.3898898982871566), np.float64(-1.1751393027860062), np.float64(-0.07743912457492572), np.float64(0.9601854306907417), np.float64(0.6953705407453475), np.float64(3.2094428996773674), np.float64(-1.585500584323427), np.float64(-1.0642908980826498), np.float64(-0.9870711678852505)]",0,-3.4236467338145857,1.9260004091138305
S1256,15.2,100.0,40.8,9.1,9.15,1.68,1,Bachelor,1.74,44.2,Fail,F,Medium Risk,1,0,3,2,2.52,4.01,0.0,15.2,-0.5101366652708768,1.5106508515345007,-1.3451584971467074,1.4103969783687502,2.424109357090489,-1.509164917876388,0.8509629433967631,-0.0774391245749257,-0.2823581871334745,-0.0232081495933723,-0.7782514504048142,-0.0913936757496992,-1.1138273606417677,-0.3062601968268752,"[np.float64(-0.5101366652708768), np.float64(1.5106508515345007), np.float64(-1.3451584971467074), np.float64(1.4103969783687502), np.float64(2.424109357090489), np.float64(-1.509164917876388), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(-0.2823581871334745), np.float64(-0.023208149593372307), np.float64(-0.7782514504048142), np.float64(-0.09139367574969928), np.float64(-1.1138273606417677), np.float64(-0.3062601968268752)]",0,-0.48321762970140275,0.39703668772553036
S1257,32.7,87.4,98.5,6.8,2.2,2.81,1,Bachelor,2.91,54.5,Pass,D,Medium Risk,1,1,2,2,2.92,1.43,0.28,28.58,1.318703462609229,0.568477960160697,1.6442668202371886,-0.1719996315083841,-0.2596487720956488,0.0332506578990162,0.8509629433967631,-0.0774391245749257,-0.2439190960948289,-0.3363725112612604,-0.3984710361112731,1.5690008787948586,1.784055699066636,0.5927594188014915,"[np.float64(1.3187034626092293), np.float64(0.568477960160697), np.float64(1.6442668202371886), np.float64(-0.17199963150838418), np.float64(-0.2596487720956488), np.float64(0.03325065789901629), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(-0.24391909609482898), np.float64(-0.3363725112612604), np.float64(-0.39847103611127316), np.float64(1.5690008787948586), np.float64(1.7840556990666359), np.float64(0.5927594188014915)]",0,2.647563304747161,-1.1565926169194773
S1258,12.9,82.8,73.4,8.4,9.15,3.52,0,Bachelor,2.52,43.6,Fail,F,Medium Risk,1,0,3,2,5.28,4.32,1.57,10.68,-0.7504985106494049,0.2245100791829583,0.34384090227643,0.928798010145275,2.424109357090489,1.0023790285189604,-1.1751393027860062,-0.0774391245749257,-0.0171284589668204,0.0144201264209863,1.35123158688397,-0.6523042427557831,0.8180946791638345,-0.3586302715236734,"[np.float64(-0.7504985106494049), np.float64(0.2245100791829583), np.float64(0.34384090227643), np.float64(0.928798010145275), np.float64(2.424109357090489), np.float64(1.0023790285189604), np.float64(-1.1751393027860062), np.float64(-0.07743912457492572), np.float64(-0.017128458966820415), np.float64(0.014420126420986393), np.float64(1.35123158688397), np.float64(-0.6523042427557831), np.float64(0.8180946791638345), np.float64(-0.3586302715236734)]",0,-0.7641484393921394,0.9612640655867616
S1259,24.4,67.1,50.9,9.4,4.2,2.07,1,Bachelor,1.85,49.8,Fail,F,Medium Risk,1,0,3,2,2.0,2.62,1.38,16.37,0.4513107162432358,-0.9494672537193216,-0.8218795421107048,1.6167965361788117,0.5126557255118728,-0.976826798803461,0.8509629433967631,-0.0774391245749257,-0.3323290054837136,-0.1919284839803352,1.0935234486133525,0.0537977763293093,-0.8413768165666184,0.1825271670099063,"[np.float64(0.4513107162432358), np.float64(-0.9494672537193217), np.float64(-0.8218795421107048), np.float64(1.6167965361788117), np.float64(0.5126557255118728), np.float64(-0.976826798803461), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(-0.33232900548371364), np.float64(-0.1919284839803352), np.float64(1.0935234486133525), np.float64(0.053797776329309356), np.float64(-0.8413768165666184), np.float64(0.18252716700990632)]",0,0.007321331556141252,1.587586092266798
S1260,27.7,90.5,63.9,9.0,0.5,4.0,0,High School,1.95,62.8,Pass,D,Low Risk,0,1,2,1,2.23,2.22,0.05,25.07,0.7961777117863416,0.8002824016891722,-0.1483521742425827,1.3415971257653967,-0.9161075950620422,1.6575644058394858,-1.1751393027860062,-1.1837123327881494,-0.3102265281364925,-0.2404810981924108,-0.7104335192809677,1.1334265225578335,-0.5936945037710287,1.3172121187738646,"[np.float64(0.7961777117863416), np.float64(0.8002824016891722), np.float64(-0.1483521742425827), np.float64(1.3415971257653967), np.float64(-0.9161075950620422), np.float64(1.6575644058394858), np.float64(-1.1751393027860062), np.float64(-1.1837123327881494), np.float64(-0.3102265281364925), np.float64(-0.24048109819241087), np.float64(-0.7104335192809677), np.float64(1.1334265225578335), np.float64(-0.5936945037710287), np.float64(1.3172121187738646)]",0,1.7468730890363475,-0.7603165265113615
S1261,10.7,71.4,76.2,9.5,1.9,3.21,1,Bachelor,2.03,30.7,Fail,F,High Risk,1,0,3,0,6.51,5.83,0.54,7.64,-0.9804098410114752,-0.6279320606314353,0.4889083353557177,1.685596388782165,-0.3754944467367771,0.5792384723327875,0.8509629433967631,-0.0774391245749257,0.1010717459770144,0.197706245071572,-0.0458177942672706,-1.0295538276448306,-0.3955486535345571,-1.484586877504832,"[np.float64(-0.9804098410114753), np.float64(-0.6279320606314353), np.float64(0.4889083353557177), np.float64(1.685596388782165), np.float64(-0.3754944467367771), np.float64(0.5792384723327875), np.float64(0.8509629433967631), np.float64(-0.07743912457492572), np.float64(0.10107174597701449), np.float64(0.197706245071572), np.float64(-0.04581779426727067), np.float64(-1.0295538276448306), np.float64(-0.39554865353455715), np.float64(-1.484586877504832)]",0,-1.595969146229186,0.09983533602553579
S1262,19.4,81.8,66.5,8.1,3.8,3.62,1,High School,2.59,42.4,Fail,F,Medium Risk,0,0,3,2,3.26,2.82,0.69,15.87,-0.0712150345796514,0.14973445288345,-0.0136467006689582,0.7223984523352134,0.3581948259903683,1.1388759821274033,0.8509629433967631,-1.1837123327881494,-0.2112458687119803,-0.1676521768742974,0.1576359991042691,-0.0082498527642842,0.9914722981207472,-0.4633704209172698,"[np.float64(-0.07121503457965149), np.float64(0.14973445288345003), np.float64(-0.013646700668958208), np.float64(0.7223984523352134), np.float64(0.35819482599036834), np.float64(1.1388759821274033), np.float64(0.8509629433967631), np.float64(-1.1837123327881494), np.float64(-0.2112458687119803), np.float64(-0.1676521768742974), np.float64(0.1576359991042691), np.float64(-0.00824985276428421), np.float64(0.9914722981207471), np.float64(-0.4633704209172698)]",0,0.35648137427271626,0.09484299954804178
